Date,Time,Amazon Verified,Rating Score,Review Description,Review ID,Review Reaction,Review Title,User ID,Marketing Campaign,Order Value,Impressions,Clicks,Conversion Rate,Channel,Customer Segment,Product Category,SentimentLabel,SentimentScore
09-10-2023,23:54:24,TRUE,5,Visible difference in my lawn after 3 weeks,RT7ZTI81NGDGX,166,Effective product,a548fb6c-29fa-452f-9388-90ecc0d60d73,Organic Growth Initiative,1256.33,86255,3356,0.0389,SMS Campaigns,Retailer - Tier 1,Plant Nutrients,NEUTRAL,0.952394426
29-01-2025,18:54:10,TRUE,4,Significant improvement in tulsi health and growth,RSB2Z169GQ0GA,36,Works well,7365a5c2-5101-4a02-bd55-a20c272cbb7d,Pest Control Solutions Drive,2857.37,92349,3839,0.0416,Direct Traffic,Small Farm - Returning,Digital Tools,POSITIVE,0.981620848
09-04-2022,13:03:07,FALSE,2,Overpriced and ineffective for indoor plants,RFCZ314P0Z06K,96,Not effective,6410e123-a2ce-4733-8370-4dbbf0352f1a,Pest Control Solutions Drive,1749.92,9484,152,0.016,Direct Traffic,Retailer - Tier 1,Herbicides,NEGATIVE,0.976356745
25-01-2025,21:21:38,TRUE,4,Visible difference in my tulsi after 3 weeks,RQ35NK9VE6G9J,57,Great buy,f274e677-9862-4e48-80e5-a46eb0ce4bc8,Pest Control Solutions Drive,4040.32,46081,919,0.0199,Offline Events,Small Farm - New,Plant Nutrients,NEUTRAL,0.934920013
03-07-2025,17:23:02,TRUE,5,terrace garden responded beautifully to this treatment,RW283HWATBOOP,64,Great buy,f429c5db-0b6d-4204-9ee7-6c00de7f31e1,Pest Control Solutions Drive,2395.84,72279,891,0.0123,Direct Traffic,Large Farm - Returning,Insecticides,POSITIVE,0.963835716
30-03-2025,11:55:45,TRUE,4,"My tulsi are thriving with this product, recovered completely",RV6FV6FIIISF5,96,Life saver for plants,1666ecc5-7d93-4f6c-8dfb-6f422fb28fd1,Farmer Connect Program,4667.9,56560,4687,0.0829,Email Marketing,Small Farm - New,Plant Nutrients,POSITIVE,0.988023043
03-04-2022,03:28:20,TRUE,4,The marigold in my garden are now growing vigorously thanks to this product,RB1BML5TWPF8S,88,Effective product,30985d8e-9019-4982-a961-ed750fb45091,Pest Control Solutions Drive,1437.97,31035,2185,0.0704,Referral,Retailer - Tier 1,Fungicides,POSITIVE,0.986857116
21-06-2025,11:20:07,TRUE,1,Expected better results with my succulents but still struggling,R8A1OJS884DDD,73,No results,bd2f5ce8-9302-4fe4-84ee-74de33dda7e1,Farmer Connect Program,3067.69,15444,1481,0.0959,Search Ads,Large Farm - New,Plant Nutrients,NEUTRAL,0.521794558
13-08-2024,10:14:35,TRUE,4,"My marigold are thriving with this product, fruiting abundantly",RDW31N5ZH4NBE,96,Amazing results!,c5e72577-ad68-406b-8342-cc94e94a5358,Monsoon Harvest Boost 2024,4746.18,62302,4965,0.0797,Email Marketing,Large Farm - Returning,Herbicides,POSITIVE,0.988495946
10-05-2022,12:40:38,TRUE,1,"Did nothing for my tulsi, very disappointed",RQQHT53JEWSFO,124,No results,ac5424ae-b754-4778-b6c5-c63bdc754294,YieldMax Pro Launch,613.85,4526,193,0.0426,Email Marketing,Retailer - Tier 1,Plant Nutrients,NEGATIVE,0.975527048
02-03-2023,21:34:35,TRUE,5,The terrace garden in my garden are now growing vigorously thanks to this product,RB0Z0RDT8HMVQ,96,Great buy,5180be4a-9cf3-4db2-918c-2689eb14f5b6,Organic Growth Initiative,4408.46,23295,1305,0.056,Referral,Large Farm - Returning,Seeds,POSITIVE,0.985968947
15-12-2023,09:38:31,TRUE,4,Excellent results with my indoor plants - saw improvement in just 16 days,ROA2P5SJ328J4,15,Life saver for plants,4a338e3e-858c-4ba8-85cc-9ce58562b84c,Monsoon Harvest Boost 2024,289.92,99348,2578,0.0259,Social Media,Small Farm - Returning,Insecticides,POSITIVE,0.979214191
28-09-2022,00:12:15,TRUE,5,Wonderful product! My vegetables fruiting abundantly,R1J7QVOIQM8U8,119,Life saver for plants,91f00493-3cdb-423d-a51c-41f6109c1de7,Monsoon Harvest Boost 2024,3260.14,92935,3933,0.0423,Email Marketing,Retailer - Tier 2,Seeds,POSITIVE,0.988463223
05-02-2022,22:31:35,TRUE,2,No visible change in my succulents condition,RC2P31H048KV0,195,No results,8b4c9921-e104-443f-9a51-b1db9e2986fb,Farmer Connect Program,1637.17,24632,897,0.0364,Direct Traffic,Small Farm - New,Plant Nutrients,POSITIVE,0.620968044
15-10-2023,22:30:22,FALSE,4,orchids responded beautifully to this treatment,RL5ECTLGH8GO4,27,Happy with purchase,c81a5610-e690-424d-ba88-33c7afec48af,Farmer Connect Program,2105.6,19529,1743,0.0893,Direct Traffic,Small Farm - Returning,Plant Nutrients,POSITIVE,0.97885108
08-02-2024,01:16:18,TRUE,5,Significant improvement in money plants health and flowering,R73JUHAZ55OXR,108,Visible improvement,97c3e75c-3978-4d75-aaa5-807072505e9b,YieldMax Pro Launch,4809,40574,1227,0.0302,SMS Campaigns,Large Farm - Returning,Seeds,POSITIVE,0.959932685
28-11-2024,20:44:35,TRUE,4,rose plants responded beautifully to this treatment,RAM36I4EJFVEH,96,Happy with purchase,fd65ad8e-8ad1-43e3-91ef-90d78dd85a36,YieldMax Pro Launch,1600.31,71601,4641,0.0648,Direct Traffic,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.973701715
08-12-2022,14:04:05,TRUE,3,My fruit trees showed some improvement but it took several applications,RHLNE8URK6YSP,71,Average product,3163933d-72d6-433d-b01b-9c9e72cea760,Monsoon Harvest Boost 2024,3323.54,22976,1986,0.0864,Social Media,Large Farm - Returning,Herbicides,NEUTRAL,0.720754862
22-09-2022,14:41:36,TRUE,5,Significant improvement in rose plants health and growth,R45HI0JGLZE1T,72,Visible improvement,73790bfd-2ceb-4ed8-bb5d-1afcf37a3e1f,YieldMax Pro Launch,2652.81,96564,4275,0.0443,Offline Events,Large Farm - New,Plant Nutrients,POSITIVE,0.981514275
21-06-2022,11:13:18,TRUE,5,The orchids in my garden are now looking healthier thanks to this product,RAUSZCQJJ3XYF,96,Great buy,c0e38620-71fd-433b-9b71-6b7cbee4e88b,Pest Control Solutions Drive,3177.62,90746,2577,0.0284,Direct Traffic,Small Farm - Returning,Fungicides,POSITIVE,0.986878097
16-03-2025,04:51:12,TRUE,4,The vegetables in my garden are now pest-free now thanks to this product,REFAEHK2KWIOL,96,Great buy,08975551-3b15-4802-876e-cb9fab276d74,Farmer Connect Program,315.08,70520,1375,0.0195,Offline Events,Small Farm - New,Fungicides,POSITIVE,0.9648
28-06-2022,12:30:03,TRUE,4,"My bonsai are thriving with this product, pest-free now",RESOF4U2MI91U,75,Highly recommended,7fcc9163-2976-440d-968c-44c9a4f12684,Farmer Connect Program,4182.23,32807,1960,0.0597,Offline Events,Small Farm - Returning,Plant Nutrients,POSITIVE,0.986905277
29-06-2024,07:32:11,TRUE,5,Visible difference in my lawn after 4 weeks,RJT5UZ7M5BYCF,65,Effective product,e5d354e7-0b00-4623-a759-f0491ee0c6bb,Monsoon Harvest Boost 2024,4176.45,92824,1519,0.0164,Search Ads,Retailer - Tier 1,Fungicides,NEUTRAL,0.94470787
13-06-2025,23:55:43,TRUE,2,"Did nothing for my marigold, very disappointed",R1PEK99TQJB3E,96,Not effective,e294a715-1b57-4be8-99a3-e72e293c0e63,Farmer Connect Program,1249.69,62642,4907,0.0783,Direct Traffic,Retailer - Tier 1,Digital Tools,NEGATIVE,0.972286284
18-06-2024,21:40:38,FALSE,1,This product damaged my succulents - now they're showing signs of stress,RJ49QKQL63HR6,109,Harmful product,0a1f13c5-c9f6-4ab5-8ccf-402d9182aa47,YieldMax Pro Launch,2032.28,9437,78,0.0083,Email Marketing,Small Farm - Returning,Plant Nutrients,NEGATIVE,0.980097353
08-10-2022,00:34:07,TRUE,5,Wonderful product! My herb garden fruiting abundantly,RBNNQY3MVU8TE,96,Amazing results!,9b38ca2d-4fe6-4f7d-ad6f-29579ba03e8d,Pest Control Solutions Drive,3680.92,57869,2571,0.0444,Search Ads,Small Farm - New,Fungicides,POSITIVE,0.987694383
03-11-2024,22:33:26,TRUE,5,indoor plants responded beautifully to this treatment,R1O8UDPBEPX4Q,79,Great buy,b1ff8af6-4a8f-4569-9c86-4e4aa6b89784,Monsoon Harvest Boost 2024,4900.38,55595,2254,0.0405,Social Media,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.972391665
29-04-2023,04:38:16,TRUE,4,Works exactly as described on my orchids - growing vigorously,RT4UZOMITD2WS,44,Happy with purchase,ff6fce6c-df50-46e7-bfd2-d5f08b9cbccf,Pest Control Solutions Drive,1625.61,42880,2198,0.0513,Email Marketing,Retailer - Tier 2,Plant Nutrients,POSITIVE,0.948120058
20-10-2023,18:29:07,TRUE,4,My fruit trees have never looked better - blooming continuously,RLRK8J39UMJRL,96,Effective product,3ad27777-21d4-4b83-ba48-634de794a8b7,Farmer Connect Program,3975.6,41048,529,0.0129,Search Ads,Retailer - Tier 2,Digital Tools,POSITIVE,0.985939145
06-06-2025,00:07:17,TRUE,5,Wonderful product! My flowering plants fruiting abundantly,RAILY9H3YIFMQ,96,Life saver for plants,5e5d5641-3d92-4353-bfba-1cce9e027129,YieldMax Pro Launch,3891.43,48444,2369,0.0489,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.988117099
17-07-2025,19:24:53,TRUE,4,This product saved my dying lawn - now they're recovered completely,R0V5RKWIMD9ZH,24,Amazing results!,e59ce794-408e-44eb-ae3f-2d30895c2369,Pest Control Solutions Drive,2868.13,80305,3466,0.0432,Search Ads,Large Farm - New,Insecticides,POSITIVE,0.96903193
03-05-2024,12:54:11,TRUE,2,Overpriced and ineffective for flowering plants,RI0RSC4IGXZQL,66,Disappointed,67e22b4a-7c60-43cb-8319-0fe7b3382fba,YieldMax Pro Launch,2605.91,57837,3530,0.061,Direct Traffic,Retailer - Tier 1,Plant Nutrients,NEGATIVE,0.976732433
07-08-2025,15:34:49,TRUE,5,"My herb garden are thriving with this product, producing more flowers",R9F20RS9YPY3E,129,Highly recommended,ebd824e8-c394-4e98-ba8c-3fdf59f0f5d6,YieldMax Pro Launch,2189.07,43702,10,0.0002,Offline Events,Large Farm - New,Fungicides,POSITIVE,0.989256024
27-11-2024,03:27:49,FALSE,4,"My succulents are thriving with this product, greener than ever",R6A7YLNFI0ZXB,11,Highly recommended,0290580f-a469-46f6-a429-3b3b55d66ed6,Organic Growth Initiative,3918.62,54546,4733,0.0868,SMS Campaigns,Small Farm - Returning,Seeds,POSITIVE,0.988668382
14-04-2024,07:01:31,FALSE,5,Wonderful product! My marigold blooming continuously,RLWS4YUBZO8BP,193,Life saver for plants,5f94cf93-16dd-4f14-be0a-54b7d046d8d1,YieldMax Pro Launch,3735.61,50334,2474,0.0492,Referral,Small Farm - New,Digital Tools,POSITIVE,0.988258481
17-05-2023,21:09:23,TRUE,5,Visible difference in my orchids after 4 weeks,RI7P3RU5JDCYL,96,Effective product,8af70b4e-dc22-4798-b647-a02496a20083,Monsoon Harvest Boost 2024,3807.51,85240,4136,0.0485,SMS Campaigns,Large Farm - New,Insecticides,NEUTRAL,0.960432768
25-08-2023,15:15:52,FALSE,2,Overpriced and ineffective for bonsai,RB5YQ7AAM9ILQ,107,No results,f3f9b8cf-9be6-46b2-886f-9c92ce37f05f,Pest Control Solutions Drive,569.51,10429,318,0.0305,Email Marketing,Small Farm - Returning,Herbicides,NEGATIVE,0.967634022
18-12-2023,02:43:56,FALSE,4,Visible difference in my bonsai after 2 weeks,RGFOWDXGB1MWW,73,Happy with purchase,0fbfbe17-627d-42ed-bd1e-34bf20e8c570,YieldMax Pro Launch,4077.9,35729,3219,0.0901,Direct Traffic,Large Farm - New,Plant Nutrients,NEUTRAL,0.924138129
16-12-2023,02:42:05,TRUE,5,Works exactly as described on my tulsi - looking healthier,RSVVYSHGKA95Y,22,Great buy,8844f205-61cd-4b52-9462-31b089e67a52,YieldMax Pro Launch,2362.87,11553,641,0.0555,Referral,Large Farm - Returning,Herbicides,POSITIVE,0.972089767
14-03-2022,06:04:00,TRUE,5,Visible difference in my money plants after 2 weeks,RK91EEQ5QQCIY,96,Great buy,222c386f-0f2d-4c88-a08f-3a3a80c2a835,YieldMax Pro Launch,1859.01,45820,1486,0.0324,Email Marketing,Retailer - Tier 2,Insecticides,NEUTRAL,0.922643065
05-06-2024,10:15:03,FALSE,4,Excellent results with my succulents - saw improvement in just 20 days,RQ2QTLRDF2OLK,191,Amazing results!,41154ccb-5d29-44e6-987e-8e61ded8eccc,Organic Growth Initiative,4968.41,12372,1131,0.0914,Social Media,Retailer - Tier 2,Herbicides,POSITIVE,0.980170369
01-01-2024,17:10:49,TRUE,3,Average performance with my money plants - inconsistent results,RGXIREH0PQEOU,103,Okay results,cf1bdd89-8fe8-42b7-a81e-6c299c242173,Farmer Connect Program,4432.92,93821,139,0.0015,Offline Events,Large Farm - New,Digital Tools,NEUTRAL,0.581003368
28-12-2022,10:35:00,TRUE,5,Works exactly as described on my rose plants - growing vigorously,RO06PHWUBUOMF,8,Effective product,105305ad-1170-486c-9397-7eeac700a87c,Monsoon Harvest Boost 2024,1304.22,47472,560,0.0118,Email Marketing,Small Farm - New,Plant Nutrients,POSITIVE,0.974015594
24-02-2025,13:24:57,TRUE,5,Visible difference in my bonsai after 4 weeks,RI6GVT0B93XQO,193,Happy with purchase,2835f993-60aa-45b3-bdac-ceffa6546c21,Farmer Connect Program,2430.21,30577,1473,0.0482,Social Media,Retailer - Tier 1,Digital Tools,NEUTRAL,0.91066283
13-11-2022,05:06:32,TRUE,2,No visible change in my indoor plants condition,RX2O0CD9YFBTC,83,No results,2ec8165a-44de-4e70-97e2-12b85bfba4da,Farmer Connect Program,3890.31,48799,1384,0.0284,Offline Events,Small Farm - New,Seeds,NEUTRAL,0.92850244
29-05-2023,02:10:52,FALSE,4,The money plants in my garden are now growing vigorously thanks to this product,RCIVVDCM77ULB,96,Effective product,a187e86e-57db-4dea-b2ee-3d3bcc316386,Monsoon Harvest Boost 2024,2761.27,94910,346,0.0036,Offline Events,Small Farm - New,Insecticides,POSITIVE,0.986035705
09-06-2022,16:31:31,FALSE,5,Significant improvement in tulsi health and flowering,ROVKQ8R1LX6I5,21,Works well,3809045b-20d0-4f89-ba0a-a0c51655dd42,Organic Growth Initiative,498.86,12423,615,0.0495,Offline Events,Large Farm - Returning,Fungicides,POSITIVE,0.977528751
02-04-2022,11:25:52,TRUE,5,Visible difference in my terrace garden after 2 weeks,RTAGJO31ZQCJN,77,Great buy,f9f4e824-6da1-455d-af2a-a5ee3b9c28ba,Organic Growth Initiative,2310.26,98179,3550,0.0362,Email Marketing,Retailer - Tier 2,Herbicides,NEUTRAL,0.971664488
10-10-2023,17:59:37,TRUE,4,The orchids in my garden are now blooming continuously thanks to this product,RB2MQ3F3PDNO3,36,Happy with purchase,f3259164-93d1-4e81-a453-fbca9f32598b,Farmer Connect Program,3200.42,21976,1034,0.0471,Email Marketing,Retailer - Tier 2,Fungicides,POSITIVE,0.988337457
15-08-2023,21:47:05,TRUE,4,"My vegetables are thriving with this product, pest-free now",RUKD5JMHSPQ0K,96,Amazing results!,1a5dff23-aae0-46e0-ab74-afdfd8312529,Organic Growth Initiative,2486.77,18389,1138,0.0619,Offline Events,Large Farm - Returning,Fungicides,POSITIVE,0.98716265
20-07-2022,02:40:43,TRUE,4,My rose plants have never looked better - growing faster,R96G4L3CWTBZV,7,Effective product,d2e42234-e1ce-4fd6-aef4-0e210be0bd61,Pest Control Solutions Drive,4571.96,68634,3282,0.0478,Social Media,Large Farm - Returning,Fungicides,POSITIVE,0.985749722
03-06-2025,23:17:19,TRUE,4,Excellent results with my indoor plants - saw improvement in just 13 days,REZY1K93IQIFY,96,Life saver for plants,ca7a5453-eca5-4a91-b289-8a39e7427976,Pest Control Solutions Drive,224.62,51977,2707,0.0521,Offline Events,Large Farm - New,Seeds,POSITIVE,0.979358613
16-11-2025,16:34:08,TRUE,5,Works exactly as described on my lawn - recovered completely,RZM87N1NV4LVZ,114,Happy with purchase,587caedd-4a72-4522-87d1-157866b9327d,Farmer Connect Program,1941.84,37627,1984,0.0527,SMS Campaigns,Retailer - Tier 1,Herbicides,POSITIVE,0.944260895
08-07-2022,08:38:48,TRUE,1,This product damaged my money plants - now they're flowers stopped coming,RRQUISRQKYKBL,143,Damaged my plants,5bc677e3-a18b-4874-85cb-3a087c97174d,Organic Growth Initiative,2325.03,74840,401,0.0054,Search Ads,Small Farm - Returning,Herbicides,NEGATIVE,0.975021124
26-05-2024,18:20:09,TRUE,5,"My marigold are thriving with this product, recovered completely",RB7NE0KVREMQE,96,Highly recommended,981612a7-b23e-4166-a6db-6cd5c774cd5d,YieldMax Pro Launch,3459.39,20562,1224,0.0595,Email Marketing,Large Farm - New,Digital Tools,POSITIVE,0.986983895
28-08-2022,15:19:10,TRUE,4,Wonderful product! My tulsi growing faster,R87FICJAXFWNI,83,Amazing results!,0c733136-de90-4c27-bf53-a52848987916,YieldMax Pro Launch,1428.78,73307,1802,0.0246,Direct Traffic,Large Farm - New,Digital Tools,POSITIVE,0.988877952
07-05-2022,01:53:57,TRUE,2,"Did nothing for my terrace garden, very disappointed",RXBCSBMXPHJG9,96,Disappointed,71071235-a4ac-4b6a-b808-d0773d3bf248,Organic Growth Initiative,4855.13,51563,1291,0.025,Direct Traffic,Large Farm - Returning,Herbicides,NEGATIVE,0.978027582
21-02-2023,15:59:49,TRUE,1,This product damaged my money plants - now they're getting infected,RMCBRSFVMFL8Q,96,Harmful product,0e9628fc-9c81-4117-9bdf-671d5b1d2f12,Farmer Connect Program,4779.3,47001,4141,0.0881,SMS Campaigns,Small Farm - Returning,Fungicides,NEGATIVE,0.97837013
26-09-2022,01:12:10,TRUE,4,Excellent results with my tulsi - saw improvement in just 8 days,RX5IRS7RLHE1M,96,Highly recommended,6de0433d-5141-4ffc-99c9-5a27011b00c9,YieldMax Pro Launch,3291.79,7463,94,0.0126,SMS Campaigns,Retailer - Tier 2,Plant Nutrients,POSITIVE,0.965700567
11-01-2023,22:49:02,TRUE,4,fruit trees responded beautifully to this treatment,RDVEZHXB9VCLW,96,Great buy,480e6377-c110-4bbd-987a-550f620d17b4,Farmer Connect Program,4458.13,64511,2199,0.0341,Offline Events,Large Farm - Returning,Digital Tools,POSITIVE,0.969156742
16-06-2022,08:26:16,TRUE,4,This product saved my dying succulents - now they're blooming continuously,RL5JZEQX5IQ63,116,Highly recommended,8baa158a-40de-4a5d-aa54-90ad73d882ef,Organic Growth Initiative,3627.14,86066,1791,0.0208,Referral,Small Farm - Returning,Fungicides,POSITIVE,0.985889673
01-08-2024,11:16:24,TRUE,5,Wonderful product! My lawn blooming continuously,RDHIAEGLTTT2S,17,Life saver for plants,bea6befa-b9ba-4dbc-bcb0-638f1764e977,Farmer Connect Program,4693.88,80580,4145,0.0514,Social Media,Large Farm - Returning,Seeds,POSITIVE,0.987002671
05-06-2022,19:50:14,TRUE,5,"My indoor plants are thriving with this product, more vibrant colors",RF9JIO8SCK9GC,96,Life saver for plants,d3c5e60b-3ffb-4e58-b8d0-e2bd5994c9ab,Farmer Connect Program,4494.56,64099,163,0.0025,Search Ads,Large Farm - New,Herbicides,POSITIVE,0.989336967
07-06-2023,09:38:11,TRUE,4,succulents responded beautifully to this treatment,RUS650KRU1EY8,28,Effective product,9b332ab9-2c6d-4fb5-8e65-48a2be0baea7,Organic Growth Initiative,1092.02,78822,3809,0.0483,Direct Traffic,Small Farm - New,Fungicides,POSITIVE,0.967264473
09-01-2023,10:27:39,FALSE,5,succulents responded beautifully to this treatment,RNTNOH6XGIE3C,170,Effective product,eb4e399d-7135-4fc1-bef2-f714e13e4c18,Organic Growth Initiative,521.39,70988,2703,0.0381,Offline Events,Large Farm - New,Seeds,POSITIVE,0.967264473
19-04-2025,07:18:09,TRUE,4,Wonderful product! My tulsi pest-free now,ROKYCQAHX3E1S,189,Highly recommended,7f89d302-d5e7-4980-bad9-5c2c80487fca,Organic Growth Initiative,3158.95,16408,1600,0.0975,Email Marketing,Large Farm - Returning,Insecticides,POSITIVE,0.982209206
15-09-2023,01:45:09,TRUE,2,No improvement in my bonsai even after 5 weeks,RTZGP9ZOHTT8A,72,Disappointed,58d81b07-6bec-4959-89b4-c39e6614bfcf,Organic Growth Initiative,3582.54,75960,2795,0.0368,Social Media,Retailer - Tier 1,Digital Tools,NEGATIVE,0.865028322
16-12-2023,18:25:03,TRUE,5,"My rose plants are thriving with this product, fruiting abundantly",RCON13QXGS91J,96,Amazing results!,4a1f3ab2-59dd-41ec-8ad1-c57dab9ae2b1,Pest Control Solutions Drive,4723.59,41973,2580,0.0615,Offline Events,Small Farm - New,Seeds,POSITIVE,0.988269567
24-01-2023,08:10:43,TRUE,5,Visible difference in my orchids after 4 weeks,RC7FZDOCIEHG4,96,Happy with purchase,311f8fd2-cc7e-425c-9df7-301d7c5359d9,Pest Control Solutions Drive,1386.95,12190,447,0.0367,Email Marketing,Large Farm - New,Fungicides,NEUTRAL,0.960432768
27-04-2023,04:32:26,TRUE,4,Visible difference in my indoor plants after 4 weeks,RZ8EO8HRKFT2P,58,Great buy,da97f93c-ad02-46f6-a479-6d0f98e45016,Monsoon Harvest Boost 2024,1020.29,88498,100,0.0011,Offline Events,Small Farm - New,Seeds,NEUTRAL,0.956430912
13-08-2025,02:52:09,TRUE,2,Overpriced and ineffective for tulsi,RCYO8QTYPS5IR,50,No results,1ddc002d-7a01-4605-96f8-b8e1433ccf81,YieldMax Pro Launch,4697.92,14590,191,0.0131,SMS Campaigns,Small Farm - Returning,Digital Tools,NEGATIVE,0.95867604
09-05-2022,07:51:47,TRUE,1,Expected better results with my hibiscus but not responding,RXLSJT5BMBZRG,96,No results,0c76e124-5c56-42a7-a3f4-2a9f760c044a,Organic Growth Initiative,1918.83,49798,1769,0.0355,Email Marketing,Large Farm - New,Digital Tools,NEGATIVE,0.507282734
02-12-2025,07:01:43,TRUE,4,Works exactly as described on my hibiscus - growing faster,RGI0C2JNJO7UQ,171,Great buy,7c1070ef-c010-438e-a60a-23c3a9ef3f41,Organic Growth Initiative,3912.6,71393,2299,0.0322,SMS Campaigns,Large Farm - Returning,Fungicides,POSITIVE,0.970398724
03-04-2022,16:28:23,TRUE,4,hibiscus responded beautifully to this treatment,RW4FJW00HRXGH,119,Great buy,532297be-e709-4a67-879b-116c38740082,Monsoon Harvest Boost 2024,4957.35,87691,3968,0.0452,Direct Traffic,Small Farm - New,Plant Nutrients,POSITIVE,0.982825458
